Program_ID,Name,Term,ES,NES,NOM p-val,FDR q-val,FWER p-val,Tag %,Gene %,Lead_genes
1,prerank,Glycolysis,0.5554508681312188,1.8305865906920835,0.0,0.00015490266948933753,0.001,64/199,9.62%,MDH1;PGAM2;TPI1;MIF;PPIA;MDH2;PKM;PGAM1;PGK1;ALDOA;PFKP;NDUFV3;FAM162A;SOD1;LDHA;GOT2;HAX1;UGP2;GOT1;TXN;SDHC;GLRX;ENO1;DLD;IGFBP3;CYB5A;TALDO1;CITED2;GPC1;SAP30;PGLS;PYGB;COPB2;HDLBP;CHPF;FKBP4;AKR1A1;ALDH9A1;NSDHL;POLR3K;PSMC4;RRAGD;B4GALT7;AK3;GNPDA1;HSPA5;MPI;BIK;PYGL;EFNA3;EGLN3;GALK1;RBCK1;AGL;STMN1;BPNT1;DPYSL4;GMPPB;NASP;MED24;ALDH7A1;PRPS1;AK4;GYS1
1,prerank,Myc Targets V2,0.6522741227917421,1.7721370781141237,0.0,0.000709970568492797,0.005,28/57,12.60%,HSPE1;HSPD1;NPM1;NDUFAF4;AIMP2;DCTPP1;CDK4;PA2G4;SRM;IMP4;UNG;CBX3;FARSA;NOP16;TBRG4;IPO4;DDX18;RABEPK;TMEM97;NOLC1;NIP7;MPHOSPH10;NOP56;MCM4;MRTO4;BYSL;EXOSC5;SORD
1,prerank,Pperoxisome,0.5459532218059221,1.669012238293638,0.0,0.002228215322654317,0.017,31/104,7.53%,SLC25A4;PRDX5;ECH1;GSTK1;CNBP;IDH2;SOD1;FIS1;ACAA1;TSPO;PRDX1;SCP2;ECI2;ERCC1;SOD2;ITGB1BP1;CRAT;ALDH9A1;FDPS;ACOT8;MVP;CAT;PEX11B;HMGCL;ISOC1;PABPC1;DHCR24;YWHAH;MLYCD;HRAS;FADS1
1,prerank,Xenobiotic Metabolism,0.48886374337066535,1.641987948049528,0.0,0.0027993125272001707,0.023,56/199,9.04%,ECH1;APOE;DDT;ACO2;DCXR;ADH5;SSR3;GSTM4;AHCY;PSMB10;GSTO1;ATP2A2;PINK1;IGFBP4;CYB5A;BLVRB;SPINT2;JUP;TMBIM6;DDAH2;PTGES3;SLC35B1;DHPS;PEMT;NDRG2;ALDH9A1;PMM1;PGD;ACP1;ALAS1;KARS1;CAT;GABARAPL1;PTS;ALDH2;PTGR1;NFS1;TMEM176B;DHRS1;GSS;ETS2;SAR1B;CDO1;CYP1A1;ACP2;DHRS7;CNDP2;SERTAD1;VTN;SHMT2;PYCR1;FAH;ARG2;MCCC2;TMEM97;ID2
1,prerank,Hypoxia,0.467856312484263,1.5626173959306309,0.0,0.0070429080394485465,0.06,58/200,9.62%,PGAM2;GAPDH;TPI1;MIF;PRDX5;ENO3;PNRC1;PGK1;ALDOA;PFKP;TGM2;FAM162A;CAVIN1;LDHA;UGP2;GRHPR;GLRX;ENO1;GPI;HK1;IGFBP3;CSRP2;CITED2;ANXA2;CAVIN3;S100A4;GPC1;SAP30;PLIN2;BTG1;HDLBP;STBD1;PGM1;PYGM;CDKN1B;SRPX;RRAGD;CAV1;HSPA5;ILVBL;NAGK;SLC25A1;ALDOC;SLC2A1;SIAH2;PPP1R3C;EFNA3;CDKN1C;GALK1;EFNA1;SDC4;DPYSL4;GCK;AK4;SELENBP1;NDST2;GYS1;GAA
1,prerank,p53 Pathway,0.4673009502193382,1.549915567334712,0.002583979328165375,0.008093664480817886,0.074,45/199,9.03%,TNNI1;RPS12;LDHB;RPL18;RACK1;RPL36;HINT1;ZFP36L1;RPS27L;AK1;FAM162A;CD81;TAX1BP3;DCXR;TXNIP;ISCU;PERP;TSC22D1;RRAD;S100A4;APP;BTG1;BAX;CTSD;IFI30;MAPKAPK3;EI24;CCNG1;PMM1;COQ8A;SERTAD3;PHLDA3;TPRKB;TRIAP1;CCND3;H2AJ;CCND2;RAD51C;HRAS;GM2A;ABHD4;BAK1;NUDT15;MXD4;ADA
1,prerank,Interferon Alpha Response,0.4893241923810467,1.5111530467403085,0.002702702702702703,0.011326118716190974,0.111,29/97,13.14%,PSME1;PSME2;B2M;TXNIP;IFITM3;PSMA3;LGALS3BP;ISG15;HLA-C;IRF9;IFI30;LAP3;UBE2L6;IFITM2;MVB12A;LY6E;CNP;CD74;GMPR;PNPT1;NMI;NUB1;OASL;TRIM21;TAP1;BST2;IRF1;SP110;TRAFD1
1,prerank,Apoptosis,0.4550165712690222,1.4577090945009152,0.004987531172069825,0.018932548493141257,0.185,56/161,13.57%,HSPB1;GPX4;VDAC2;KRT18;SOD1;GSN;TSPO;TXNIP;IFITM3;BCAP31;GPX1;SOD2;APP;DNAJA1;TNFRSF12A;BAX;EBP;CCND1;LMNA;DAP3;H1-0;CDKN1B;TIMP3;GPX3;CAV1;BIK;RELA;CCND2;LGALS3;F2;SC5D;CASP3;DFFA;SPTAN1;ETF1;PEA15;MGMT;DIABLO;IGF2R;FEZ1;RARA;RHOB;ROCK1;ERBB2;BTG3;TAP1;CDKN1A;ADD1;PSEN2;TIMP2;IRF1;TIMP1;PPT1;BMF;IGFBP6;IFNGR1
1,prerank,Cholesterol Homeostasis,0.48597189061808754,1.415990450504735,0.03855421686746988,0.027531911308710147,0.26,24/74,8.96%,ECH1;PNRC1;GSTM2;PMVK;TNFRSF12A;CYP51A1;TM7SF2;EBP;NSDHL;FDFT1;FDPS;ANXA5;GPX8;PCYT2;LGALS3;ALDOC;SC5D;DHCR7;ETHE1;FABP5;FBXO6;LGMN;MVK;TMEM97
1,prerank,heme Metabolism,0.4230532503447002,1.414017164935996,0.002531645569620253,0.026751691020808592,0.267,65/199,11.54%,MYL4;PRDX2;MGST3;BSG;BCAM;ALAS2;UROD;PSMD9;MARCHF2;GLRX5;NCOA4;BLVRB;HAGH;HDGF;RAD23A;HEBP1;UBAC1;GDE1;CAST;ARL2BP;PGLS;UROS;TCEA1;FBXO9;SDCBP;EPOR;RBM38;DCAF11;NFE2L1;H1-0;CAT;RIOK3;HMBS;CCND3;ADIPOR1;ISCA1;ALAD;ALDH6A1;OPTN;YPEL5;BLVRA;TFRC;FBXO7;SLC10A3;MKRN1;SLC2A1;LRP10;TMEM9B;EIF2AK1;CTSB;IGSF3;HTRA2;LAMP2;FECH;SELENBP1;MPP1;NARF;RNF123;HBQ1;UCP2;SLC25A38;NUDT4;GYPB;SLC6A8;KLF1
1,prerank,Interferon Gamma Response,0.4208697896889599,1.3981670822732424,0.002840909090909091,0.029372496662216287,0.302,54/199,13.14%,PSME1;PSME2;PFKP;B2M;HLA-A;PSMA2;TXNIP;IFITM3;SRI;PSMB10;IFIT1;PSMA3;SOD2;LGALS3BP;SSPN;BTG1;ISG15;VCAM1;IRF9;IFI30;PSMB2;LAP3;UBE2L6;MVP;IFITM2;ISOC1;CASP3;VAMP5;LY6E;RBCK1;TAPBP;STAT1;CD74;HLA-B;VAMP8;ITGB7;PNPT1;FPR1;NAMPT;NFKBIA;NMI;OASL;TRIM21;STAT3;TAP1;HIF1A;CDKN1A;GBP6;BST2;SAMHD1;IRF1;SP110;C1R;TRAFD1
1,prerank,Hedgehog Signaling,-0.6160838600782312,-1.512140503403512,0.01507537688442211,0.01886854046289949,0.126,14/36,13.07%,NF1;NRP1;OPHN1;CDK6;CELSR1;RASA1;UNC5C;MYH9;VEGFA;NRCAM;NKX6-1;PTCH1;TLE1;ACHE
1,prerank,G2-M Checkpoint,-0.5505980252472116,-1.7951849063041592,0.0,0.00018498569081274005,0.001,97/199,15.66%,DMD;RASAL2;MEIS2;FOXN3;MEIS1;STAG1;EFNA5;ABL1;FANCC;MNAT1;WRN;PDS5B;PRIM2;POLQ;EGF;SMAD3;MTF2;EZH2;BRCA2;TENT4A;E2F3;TACC3;SFPQ;NSD2;RPS6KA5;TOP2A;MKI67;AURKB;KNL1;BARD1;NDC80;XPO1;MYC;KIF11;NUSAP1;SLC12A2;KIF15;EXO1;KIF4A;CDK1;CENPF;NUP98;CDC45;RBL1;RACGAP1;ORC5;CDKN2C;CENPE;KIF20B;TTK;CCNA2;UBE2C;MAPK14;TPX2;ESPL1;BUB1;PRPF4B;YTHDC1;FBXO5;HMMR;UCK2;CKS2;SMC4;E2F2;CDC7;SMARCC1;KIF23;KIF2C;RAD54L;CENPA;PLK4;STIL;MYBL2;LBR;PRC1;PBK;POLE;CDC27;CHAF1A;CDC6;NOTCH2;DBF4;SS18;MT2A;ODF2;RBM14;CCNB2;E2F1;ARID4A;CDC20;PLK1;CASP8AP2;POLA2;BIRC5;CUL1;CUL4A;LMNB1
1,prerank,Mitotic Spindle,-0.6249964672441954,-2.007165670832634,0.0,0.0,0.0,101/199,12.29%,PALLD;TRIO;RASAL2;CDC42BPA;AKAP13;NF1;SSH2;SORBS2;ARHGEF3;OPHN1;CLASP1;SOS1;RAPGEF6;RICTOR;PDLIM5;MID1;ITSN1;DLG1;ARFGEF1;ARHGAP10;DOCK4;DST;MYO1E;ARHGEF11;RASA2;CEP192;ABL1;FGD6;FGD4;ACTN4;ABI1;FLNB;ARHGEF12;ALMS1;FLNA;LATS1;TUBGCP3;RANBP9;ARHGEF7;BRCA2;PKD2;TLK1;RASA1;MYO9B;KNTC1;RAB3GAP1;ARHGAP5;ALS2;TIAM1;TOP2A;MYH9;CDK5RAP2;NDC80;KIF1B;CNTRL;CD2AP;STK38L;KIF11;NUSAP1;RABGAP1;KIF15;KIF4A;CDK1;EPB41;PCNT;CENPF;PIF1;PCM1;TBCD;RACGAP1;NIN;EPB41L2;CENPE;KIF20B;TTK;RAPGEF5;TPX2;ANLN;ESPL1;BUB1;CEP72;HOOK3;FBXO5;CENPJ;MARK4;SMC4;APC;PREX1;SHROOM2;KIF23;CCDC88A;KIF2C;MYH10;PRC1;TSC1;CDC27;KIFAP3;ECT2;NEDD9;ARHGAP29;NOTCH2
1,prerank,UV Response Dn,-0.6725470938933352,-2.0804299338552608,0.0,0.0,0.0,69/144,9.86%,INPP4B;CELF2;ATXN1;PTPRM;MAGI2;DLC1;IGF1R;PLCB4;PRKCA;CDC42BPA;BMPR1A;LTBP1;SIPA1L1;PRKCE;NRP1;RBPMS;BCKDHB;GRK5;PDLIM5;DYRK1A;DLG1;SCAF8;CDK13;NEK7;NIPBL;NFIB;RASA2;AKT3;ADGRL2;ITGB3;SYNE1;NFKB1;MAP2K5;APBB2;PTEN;PIK3R3;TOGARAM1;TGFBR3;SMAD3;WDR37;PTPN21;FYN;MMP16;SFMBT1;ATRN;TENT4A;ZMIZ1;NR3C1;ACVR2A;ICA1;PRDM2;PEX14;ANXA4;RUNX1;ATP2C1;BDNF;MYC;SCN8A;COL3A1;DDAH1;KALRN;MAPK14;COL11A1;SERPINE1;YTHDC1;ABCC1;AMPH;COL1A1;ADD3
2,prerank,UV Response Dn,0.7599900250005295,2.0388411341899295,0.0,0.0,0.0,71/144,9.45%,INPP4B;ATXN1;CELF2;DLC1;MAGI2;PTPRM;PDLIM5;NRP1;PLCB4;LTBP1;RBPMS;IGF1R;SIPA1L1;PRKCA;BCKDHB;CDC42BPA;BMPR1A;PRKCE;GRK5;DLG1;SCAF8;NIPBL;NFIB;TGFBR3;MAP2K5;CDK13;NFKB1;SYNE1;PTPN21;ITGB3;DYRK1A;RASA2;CAP2;NEK7;ADGRL2;TOGARAM1;AKT3;FHL2;ATRN;ADD3;ICA1;ATP2B4;ATP2C1;ZMIZ1;FYN;MMP16;PTEN;WDR37;APBB2;PIK3R3;ACVR2A;NR3C1;TENT4A;TGFBR2;SMAD3;SPOP;PRDM2;MAPK14;SFMBT1;ABCC1;ARHGEF9;ATRX;PEX14;TJP1;ANXA4;NOTCH2;SCN8A;PHF3;CDON;DDAH1;KALRN
2,prerank,Mitotic Spindle,0.5972213803685954,1.6470727839481436,0.0,0.0025557895733251297,0.012,63/199,8.92%,PALLD;SORBS2;RASAL2;PDLIM5;TRIO;AKAP13;NF1;ARHGEF3;SSH2;CDC42BPA;SOS1;OPHN1;RICTOR;DST;CLASP1;ARFGEF1;DLG1;MYO1E;MID1;FGD6;ARHGAP10;CEP192;ARHGEF11;RASA2;ITSN1;ABL1;DOCK4;TLK1;RANBP9;RABGAP1;FGD4;RASA1;ALMS1;ARHGAP5;ARHGEF7;TUBGCP3;RAPGEF6;KIFAP3;ARHGEF12;LATS1;RAB3GAP1;PKD2;PCM1;ABI1;APC;ARHGAP29;CD2AP;MYO9B;KIF1B;ALS2;FLNB;NIN;MARK4;CDK5RAP2;EPB41;ABR;CCDC88A;NOTCH2;STK38L;CNTRL;TSC1;MYH9;ACTN4
2,prerank,Interferon Alpha Response,-0.4422090810812745,-1.3728285310071657,0.026041666666666668,0.034319918692339225,0.17217217217217218,35/97,16.42%,B2M;PSME1;PSME2;IFITM3;TXNIP;PSMA3;HLA-C;LY6E;ISG15;LGALS3BP;IFITM2;UBE2L6;LAP3;CNP;IFI30;MVB12A;WARS1;CD74;BST2;IRF9;CXCL11;IFI44;IRF7;NUB1;SAMD9L;TRAFD1;SAMD9;IFI35;GBP4;OGFR;IFITM1;GBP2;OASL;IRF1;DHX58
2,prerank,Estrogen Response Late,-0.4099400128608477,-1.3875656708091613,0.0,0.03193500287649842,0.15615615615615616,73/197,14.20%,COX6C;TNNC1;ETFB;DCXR;IDH2;CKB;BAG1;MDK;PPIF;HSPB8;MOCS2;PERP;PDLIM3;LTF;BLVRB;FDFT1;PLAAT3;FKBP4;BTG3;CCND1;EMP2;ARL3;ID2;IGFBP4;FABP5;ALDH3A2;CDC6;GINS2;DHCR7;RNASEH2A;XBP1;TSPAN13;CAV1;CPE;CXCL12;DYNLT3;GALE;TST;KRT19;GAL;SIAH2;GLA;WFS1;RAB31;NXT1;DUSP2;TFPI2;ASS1;ZFP36;SLC26A2;PRSS23;HPRT1;SLC29A1;SLC16A1;OLFM1;DHRS2;KIF20A;SLC7A5;FOXC1;CISH;NAB2;TOP2A;TOB1;CCNA1;TFAP2C;LSR;AMFR;ALDH3B1;TPBG;AGR2;CDC20;DNAJC12;SLC2A8
2,prerank,Hypoxia,-0.4099244534505817,-1.3940835377705991,0.0,0.03188133060275641,0.15015015015015015,71/200,10.71%,GAPDH;TPI1;MIF;PRDX5;ALDOA;PGK1;ENO3;PGAM2;PNRC1;ENO1;LDHA;CDKN1A;CAVIN1;FAM162A;GRHPR;BTG1;CSRP2;HSPA5;GLRX;TGM2;HDLBP;CITED2;CAVIN3;GPC1;PLIN2;UGP2;SLC25A1;S100A4;HK1;SAP30;CDKN1C;GPI;PFKP;JUN;IGFBP3;DDIT3;STBD1;CDKN1B;PGM1;CCN2;MT1E;NAGK;CAV1;ILVBL;SDC4;ANXA2;B3GALT6;ALDOC;DPYSL4;DDIT4;ATF3;CCN1;PPP1R3C;GALK1;PFKL;SIAH2;PYGM;RRAGD;KDELR3;AKAP12;CXCR4;ENO2;ZFP36;KLF6;SELENBP1;DUSP1;IER3;ADM;P4HA2;GCK;PIM1
2,prerank,Myogenesis,-0.41810127899691135,-1.4012802842468797,0.00980392156862745,0.0322355676094537,0.14414414414414414,70/199,8.27%,TNNI1;FABP3;MYL7;MYL4;ACTC1;TNNC1;CSRP3;CRYAB;GABARAPL2;ENO3;PGAM2;CKM;FXYD1;AK1;MB;CKB;BAG1;CDKN1A;EIF4A2;ATP6AP1;TCAP;SYNGR2;HSPB8;ITGB1;GSN;MYL6B;MYL3;CKMT2;FDPS;MYL2;HRC;TAGLN;COX6A2;CRAT;SOD3;SH3BGR;CLU;HSPB2;GPX3;SGCA;FLII;SPARC;IGFBP7;IGFBP3;SCD;APP;PTP4A3;RIT1;SORBS3;CNN3;PRNP;MYO1C;SSPN;FST;PDLIM7;GADD45B;AEBP1;ACHE;BIN1;OCEL1;TNNT2;PFKM;TPM3;EPHB3;CTF1;PPP1R3C;PLXNB2;PYGM;TGFB1;CHRNB1
2,prerank,Allograft Rejection,-0.42073918460793586,-1.4290467059849878,0.0,0.027841785789541655,0.12012012012012012,33/200,8.16%,RPL9;RPS3A;RPS19;RPL39;RPS9;B2M;NPM1;EIF5A;NME1;HLA-A;PSMB10;EIF3D;TIMP1;EIF3A;DEGS1;NOS2;EIF3J;ABCE1;CCND2;MRPL3;AKT1;CCND3;AARS1;CAPG;ACHE;UBE2N;WARS1;CD3G;CD74;UBE2D1;APBB1;BCL3;TGFB1
2,prerank,Pperoxisome,-0.46016255909144493,-1.4402397835582077,0.0,0.026174178828188902,0.10810810810810811,38/104,11.92%,SLC25A4;PRDX5;SOD1;ECH1;PRDX1;CNBP;FIS1;IDH2;GSTK1;SOD2;ECI2;YWHAH;PABPC1;ACAA1;FDPS;TSPO;SCP2;ERCC1;CRAT;HRAS;ALDH9A1;FADS1;DHCR24;ITGB1BP1;IDI1;ACOT8;SLC35B2;CRABP2;ISOC1;HMGCL;PEX11B;MVP;CEL;RDH11;GNPAT;SERPINA6;ABCD1;TOP2A
