Program_ID,Name,Term,ES,NES,NOM p-val,FDR q-val,FWER p-val,Tag %,Gene %,Lead_genes
8,prerank,upregulated_genes,0.7328002001850793,1.5716146476936141,0.0,0.0,0.0,92/335,9.00%,SEZ6L;PRMT8;MUC13;DPYS;ZBBX;MYO3B;TXK;SELPLG;NKAIN3;GPR39;SLC45A2;LINC00640;ZNF385D;RHOH;ATP2B2;NOX4;NELL2;DNAH12;FAT3;LINC01214;TG;PLAC1;ANKS1B;LEPR;CNKSR2;STAC3;RORA;KLRD1;SH2B2;TRIM59;LINC00670;LINC00877;ITGA10;KCNQ5;KCNMB4;CUX2;MDGA2;LINC01378;DIAPH3;TMEM236;CRB1;P3H2;HRH4;GPC3;RELN;AVIL;UNC13A;PAX5;NOL4;RYR1;CTNNA2;TNFRSF8;SLIT1;IQSEC3;LINC01258;PLS3-AS1;HS3ST5;ADGRL3;PTCHD4;SPOCK1;CELF4;SNTB1;ARHGAP6;LINC00609;SYTL2;FSTL4;ZDHHC19;SNX31;KCNH7;SNCA;DRD3;NRXN3;KCNT2;GRIN2B;LRRN2;ABCC4;MYH15;PRRX2;THSD7A;LINC00937;RGS7;RGS20;MED12L;CLSTN2;CYP4A22-AS1;HPX;LINC00536;STRADA;PDZRN4;GRIK4;MGAT3;CLDN4
8,prerank,downregulated_genes,-0.4348687284819649,-2.0096083287446094,0.0,0.0,0.0,163/366,20.22%,HSPB7;RPL10;RPLP0;SLC25A4;COX5A;GAPDH;KRT8;ALDOA;MDH2;SMDT1;CKM;PFN1;NDUFB11;LDHA;PSMB6;MIEN1;PRDX6;FABP5;FIS1;VKORC1;HINT1;ACTC1;TRAPPC1;LAPTM4A;MRPL34;CHPF;TMSB10;PRDX5;LINC00482;TUBB;RABAC1;IFITM3;PEBP1;APOBEC2;DCAF11;DUSP23;DDT;CYP4B1;MLPH;GPX1;PLP2;GTF3C6;IL17RD;PRDX1;PPP1R16A;CTSD;RHBDL3;GMNC;ZNF503;APRT;EPN3;ZNF830;LRRTM4;IDH2;LRRN3;NFYC-AS1;TSPO;CALCOCO2;MIAT;TSKU;SNHG8;EIF4EBP1;GCHFR;ACOT2;ARPC1B;SEPHS2;FANCF;RNF5;HOOK1;ARF3;CDK2AP2;DNAJB9;HSD17B10;ARL2;CLCF1;EDNRB;SCD;MGST1;GLRX2;CST3;S1PR3;HSPA5;TMEM220;CD163;GPD1;HINT2;TUBA1B;TUBB4B;IGFBP4;SYT13;MYH6;MORF4L2-AS1;DLL1;YDJC;MLX;ZNF576;SNAPC2;SSR3;ZNF816;ETNPPL;CISD3;CDCA2;PAN3-AS1;MIF4GD;LINC01003;PGAM2;CTSL;PIM3;IFITM2;TMEM60;GFER;MRPL49;FCN3;ZNF28;SCARA5;ADRB2;ZNF526;NAGS;RGS9BP;IGFBP6;S100A8;CD248;PCK2;SCO2;TMED1;TAGLN2;TIMP4;WDR62;COA7;TUBB2A;MCTP2;PARS2;HCFC1R1;HYLS1;ART5;PLA2G4F;ALG10;CFD;RPP40;HK2;DDIT4;TNK1;TINF2;FLJ20021;ANAPC15;MID1IP1;TAS1R1;PUSL1;NRAV;GNMT;TUBA3D;PPP1R3G;TXNDC17;LMAN1L;PERM1;EEF1E1;SHISA4;SLC39A1;CNPY2;CDC42EP2;RASL11A;SLC36A1;APOD
9,prerank,downregulated_genes,0.7456326991566141,1.4486648173895784,0.0,0.0,0.0,144/366,12.07%,S100A4;IFI27;IGFBP6;RABAC1;MLPH;CYB561D2;GPX3;GAPDH;ALDOA;CNPY2;VKORC1;SERPING1;CTSD;PRDX5;S100A10;PRDX1;DUSP13;SELENBP1;SHISA4;S100A11;PLA2G4F;TUBB2A;LINC00482;DDT;APRT;HCFC1R1;PSMB6;TMSB10;FBXO6;SMIM1;LINC00964;PPP1R16A;TRAPPC1;PFN1;CHPF;SLC10A3;PRDX6;NUDT8;PLP2;GPX1;SLC35A2;HINT2;APOBEC2;LAPTM4A;RNASEH2C;CST3;HINT1;NDUFB11;LAMB3;ARPC1B;BIRC3;NPTX2;PCK2;TXNDC17;LDHA;TUBA1B;FIS1;CISD3;RPL10;ZNF503;LINC01003;GPD1;SCD;S100A8;GALK1;ARF3;HMOX2;GRXCR2;ARL4D;PLTP;MIEN1;IFITM3;TWF2;MDH2;MIF4GD;SPSB2;KRT8;IFITM2;HOGA1;FANCF;DNAJC25;METTL7B;GCHFR;ANAPC15;GAS2L1;MGST1;TIMP4;SMDT1;MOG;HK2;MRPL49;ARL2;LRRC8E;IDH2;TMEM220;CCND3;CYB561A3;SERPINF1;TUBB;ADGRD1;SH3RF2;DUSP23;EIF4EBP1;PHACTR3;SLC31A2;SNHG8;PIFO;GGT5;HSPA5;SCO2;GFER;GLRX2;MTHFD2;TTC30A;SNAPC2;COX5A;TMED1;CHDH;C1GALT1C1;HSD17B10;PPP1R3G;IMP3;MANSC1;PRICKLE4;CHAC2;LINC01134;MLX;STC2;RTCA-AS1;NFYC-AS1;GNMT;MIAT;ENO1-AS1;PUSL1;CDK2AP2;NSG1;SREBF1;RNF5;SEPHS2;PEBP1;CD248;NOCT;TUBB4B;SLC30A10
12,prerank,upregulated_genes,0.6687964607619009,1.1549435338655203,0.005,0.014000000000000002,0.013,73/335,10.81%,LINC01242;CCDC88C;UNC13A;RYR1;DCC;PHF21B;CHRNE;BRSK1;DNAH12;WNT9A;IL12A-AS1;NRG1;MAP2;FMN2;PRSS38;CHD5;MIR3681HG;KCNH5;DNAH8;SLC16A9;LINC00578;CLRN1-AS1;IQSEC3;LRAT;TMEM132E;CNTN4;PTPRN2;HYAL4;FSTL4;ZNF385D;LINC00670;DEF6;NRXN3;MIR4300HG;TBC1D10C;UMODL1;LINC00877;SPATA6L;NOL4;CELF4;WFIKKN1;LRP1B;SKAP1;LINC01122;GRM7;ATRNL1;LINC01524;RAB3C;MEGF10;NETO2;KCNT2;LINC01588;KCND2;RBFOX3;GALNT3;FLRT2;LINC01500;EYS;PTCHD4;CRAT37;ZNF423;CDH18;CARD11;ARHGAP6;RECQL4;AFAP1L2;PROM1;EXT1;TEX41;HPX;AMPH;NYAP2;IL2RB
16,prerank,upregulated_genes,0.7042592523258148,1.324726726353736,0.01,0.021,0.019,78/335,9.91%,ADAM33;SEZ6L;ATP1A4;PLPP4;LINC00536;FSTL4;UNC13C;HORMAD2;NRXN2;GRM3;MUC13;MAP2;SLC43A2;CELF4;CTNNA2;LINC00609;MIR4300HG;LINC00922;SELPLG;PIEZO2;RHOH;UNC13A;PLEKHH2;SLC16A9;MYO15A;RAB3C;LINC01588;LINC00578;CLSTN2;GRIA4;NRXN3;CPA6;BRIP1;NDST4;SLC30A8;HMCN1;LRRN2;ANKRD33B;IL2RB;RELN;HRH4;ONECUT2;P3H2;STRADA;PLD5;PRMT8;IQSEC3;CRB1;LINC00486;GRIN2B;SLC52A1;PDZRN4;FHAD1;ZNF385D;FMN2;DNAH8;PTPRN2;TENM1;SPAM1;WNT9A;LINC00877;SRCIN1;UNC80;FARP1;TMEM236;HS3ST5;ADCY10;CASR;CUX2;NRG1;CNKSR2;SGCZ;CCDC88C;NPPA;RYR1;KCND2;GPC3;HPX
17,prerank,downregulated_genes,0.639109124341403,1.4682217687004793,0.0,0.0020020020020020024,0.002,109/366,12.65%,AREG;SPARCL1;LRRC8E;NSG1;ARL4D;IFI27;TMSB10;S100A11;SERPINF1;PRDX1;PHACTR3;WSCD2;PFN1;TUBB2A;ZNF576;IFITM3;ZNF503;ZNF703;RNASE1;AZGP1;PRIMA1;MYH6;ZHX1;CST3;APRT;CYGB;GPX1;ALG10;CCND3;RAB5C;PPP1R14A;TRAPPC1;SMTNL2;MIAT;GALK1;HINT2;B4GAT1;TSPO;CTSL;MANSC1;PLTP;GAPDH;FANCF;SLC35A2;EXOC8;CHPF;ANAPC15;EDNRB;TAGLN2;PYCARD;BCL10;ITGA11;CSDC2;TSKU;PEBP1;SMDT1;PRDX5;ARF3;CNPY2;ZNF682;FBXO6;SCD;S100A8;HMGB3;MCTP2;CD248;PECR;GGT5;MRPL34;SMIM1;CHAC2;CHDH;TWF2;TXNDC17;SCO2;PROB1;MLX;RABAC1;LAPTM4A;TMEM60;GTF3C6;ZNF526;S1PR3;GRXCR2;LINC01003;IFITM2;SLC36A2;PRR4;CTSD;SLC30A10;IGFBP6;PERM1;MORF4L2-AS1;DDT;SNHG15;EEF1E1;CALCOCO2;ZNF830;SNAPC2;STEAP3;NUDT8;METTL7B;HIGD1B;TUBB;ASIC2;MLPH;ADGRD1;TMEM115;ZNF664
17,prerank,upregulated_genes,0.601473010056477,1.3723248682320068,0.006012024048096192,0.006506506506506507,0.012,49/335,8.44%,ATP1B4;SLCO1C1;CPA6;ATRNL1;CCDC88C;GRIA4;MAP2;DLGAP1;NRK;ADAM33;MDGA2;ZFR2;IQSEC3;P2RY8;MID1;ROBO2;LINC01258;PHLDA1;RAB3C;GPR137C;NOL4;DRD3;P3H2;TENM1;SNCA;KCND2;NDST4;TMCC3;RIMBP2;MEGF10;FARP1;SLC43A2;MYH15;NOX4;SLC16A9;CLSTN2;MYO15A;TMEM132E;GLRA2;HMGA2;MCF2L2;AMPH;PREX2;MRAP2;LINC00968;UNC80;SCG5;ZNF385D;PIEZO2
18,prerank,upregulated_genes,0.7018760751866845,1.3420516135194036,0.004,0.009000000000000001,0.009,67/335,7.22%,SLC39A12;GLRA2;ISL2;ADGRB1;LINC01258;PDZRN4;FSTL4;CYP4A22-AS1;CDH18;AFAP1L2;EGR2;MIR3681HG;SPAM1;LINC00968;DCC;UNC13C;SLC16A9;GRIA2;PLPPR5;TWIST1;CACNA1A;NRXN3;PARD6G;UNC13A;CLRN1-AS1;IQSEC3;STK31;LEPR;LINC00922;FLRT2;DMC1;GALNT3;ZNF423;TTC29;LRAT;LINC01122;MYO15A;CNTN4;LINC00609;PIEZO2;SNTB1;CASR;CLSTN2;HRH4;RAB3C;GLDC;ALCAM;MDGA2;PRRX2;FHAD1;HMCN1;PLEKHH2;LINC01500;STAC3;EYS;RBFOX3;ONECUT2;KCNH5;MUC13;MIR4300HG;FARP1;GRM7;CA10;RGS20;PRSS38;GRIN2B;MID1
20,prerank,upregulated_genes,0.705919637284533,1.364411522061314,0.003003003003003003,0.007002334111370458,0.006,93/335,9.50%,ZPLD1;SLC8A3;SHANK2;GRIA2;ST18;CYP4A22-AS1;NPPA;LINC00877;DCC;CTNNA2;CLDN4;LINC00609;RBFOX3;LINC01500;CLRN1-AS1;DLGAP1;HS3ST4;UNC13A;NTRK2;CA10;NRXN3;COLQ;CLSTN2;SH2B2;MID1;IQSEC3;GSG1L;ATP2B2;PRRX2;CRAT37;HRH4;TBC1D10C;LINC00927;UMODL1;SLCO1C1;PFKFB1;EXT1;RGS7;ANKRD33B;ADAMTSL1;ROBO2;ONECUT2;MDGA2;EYS;SLC16A9;MYH15;LINC00937;CYS1;PHF21B;DEF6;MIR4300HG;FMN2;SPOCK1;AFAP1L2;NETO2;PLCE1;LINC01258;PAX5;RORA;P3H2;SLC45A2;RGS20;DMC1;HMCN1;ZFR2;P2RX1;NPFFR2;RIMBP2;TRPC3;ABCC4;MEGF10;LRAT;UNC80;STRADA;GLDC;MSH4;CACNA1A;FLRT2;LINC00640;SRCIN1;ZNF423;CDH18;MAB21L3;GRIK4;BACH2;MAP2;UNC13C;TMEM132E;SPATA16;THSD7A;RELN;PRMT8;OGDHL
22,prerank,downregulated_genes,-0.40998392548313545,-1.0,1.0,0.0,,149/366,13.61%,GAPDH;RPL10;RPLP0;COX5A;HSPB7;SLC25A4;ACTC1;PRDX5;CKM;KRT8;PEBP1;SSR3;ALDOA;TMSB10;PGAM2;HINT1;NDUFB11;IDH2;PFN1;MDH2;TRAPPC1;SMDT1;PRDX1;PSMB6;MLPH;LDHA;DDT;PRDX6;TUBB;GPX1;IFITM3;HSPA5;TUBA1B;TUBB4B;LAPTM4A;APRT;RABAC1;CTSD;MRPL34;CST3;APOBEC2;RNF5;PLP2;TSPO;FIS1;EIF4EBP1;PPP1R16A;ACOT2;HSD17B10;GTF3C6;IGFBP4;TMED1;ANAPC15;IFITM2;HCFC1R1;S100A4;PLIN2;DNAJB9;AREG;FANCF;MRPL11;EEF1E1;CISD3;HMGB3;IMP3;MTHFD2;MIEN1;ARPC1B;MLX;EPN3;GLRX2;ARL2;MIAT;CTSL;ZNF664;FABP5;CHPF;SMIM1;GPX3;ZNF576;CYB561D2;SPSB2;TESC;SNHG8;DUSP23;MIF4GD;RNASEH2C;SEPHS2;SLC39A1;HSD17B7;CCND3;SCD;G0S2;SLC10A3;AP5S1;COQ10A;VKORC1;PIM3;RASD1;PCDHB4;SMIM15;TSPYL2;SYS1;GCHFR;ARMT1;GFER;TMEM60;SHISA4;PUSL1;HINT2;PPP1R14A;CPTP;RASL11A;FLJ20021;NFYC-AS1;GAS2L1;INO80C;YDJC;ZNF830;C1GALT1C1;DCAF11;COA7;ZNF526;ART1;ART5;TMEM115;S100A10;ADM;BMP7;TWF2;CIDEC;ZNF503;ARF3;CHRNA7;NUDT8;CHAC2;MANSC1;DDIT4;S100A11;EDNRB;PPP1R3G;CDK2AP2;PCK2;TSKU;MORF4L2-AS1;HOGA1;SCO2;ARL4D;LINC00957
24,prerank,upregulated_genes,0.6641579983450838,1.3808127885603285,0.009,0.016,0.016,57/335,8.44%,NDST4;PLCE1-AS1;GRIA4;LINC01592;GABRG3;MAP2;SLC8A3;P3H2;CENPA;ZPLD1;LINC00578;SELPLG;ERICH3;CIT;ASPM;ATRNL1;HMGA2;DLGAP1;GPR137C;CARD11;SNCA;BRCA2;ZNF385D;CYS1;DMC1;TNFRSF8;TWIST1;HMCN1;RHOH;MXRA5;CNKSR2;LRAT;DIAPH3;DRD3;TRIM59;ADGRL3;ROBO2;EXT1;COL9A1;CDH18;TIAM1;STK31;SPATA6L;LRP1B;DEF6;FMN2;SLIT1;PHLDA1;GRIN2B;TXK;PHF21B;ANKS1B;ITGA10;IQSEC3;LEPR;HRH4;HELLS
25,prerank,upregulated_genes,0.7785166346279674,1.2302419627383239,0.022,0.04000000000000001,0.039,78/335,8.94%,ADAM18;DCC;PAX5;MYO3B;NRK;LRP1B;HORMAD2;LINC00578;USP6;RBFOX3;CHD5;PROM1;NRG1;ADGRB1;CELF4;UNC13A;BEGAIN;CNTN4;SHANK2;LINC01500;KSR2;ALCAM;EYS;PLPPR5;ROBO2;SGCZ;CYP4A22-AS1;ADCY10;CTNNA2;GRIK4;MID1;LINC00640;CRAT37;COL22A1;GRIN2B;PREX2;SNX31;LEPR;PIEZO2;LINC00937;NRXN3;SPATA6L;ADAMTSL1;NELL2;CACNA1A;KCNT2;LINC00922;TNFRSF8;HPX;SCG5;ANKS1B;PHF21B;TXK;PTPRN2;HMCN1;LINC01393;CLSTN2;SLC43A2;IL12A-AS1;LINC00536;FSTL4;TG;LINC01588;CNKSR2;P3H2;SNCA;HS3ST5;RGS20;NKAIN3;COLQ;MIR4300HG;TBC1D10C;DNAH12;PAX2;CPT1B;ZNF804B;UMODL1;PLS3-AS1
27,prerank,downregulated_genes,0.6806264006878416,1.4389821701426357,0.0,0.0020006668889629878,0.002,90/366,8.57%,PPP1R14A;S100A11;IFITM3;DCN;ITGA11;CD248;PYCARD;IFITM2;TAGLN2;ARL4D;TMSB10;PFN1;MCTP2;VKORC1;IFI27;S100A10;CHPF;PLTP;TWF2;MTHFD2;TUBB;CTSD;ACTC1;MGST1;LRRN3;IGFBP4;NSG1;KRT8;CDK2AP2;ARPC1B;CST3;TSPO;MIAT;CNPY2;PCK2;IGFBP6;RAB5C;RABAC1;APRT;HSPA5;TUBB2A;ETNPPL;RNASE1;SMIM15;FANCF;ZNF468;PRDX1;FHL3;RPL10;B4GAT1;TUBA1B;SLC52A2;ASIC2;ARF3;SELENBP1;DUSP23;ZNF703;TINF2;LAPTM4A;PRR4;CYB561D2;SLC39A1;MIEN1;TRAPPC1;TXNDC17;ZHX1;SLC10A3;TNK1;RASL11A;CCND3;YDJC;TUBB4B;TMEM115;LDHA;C1RL;ZNF503;MLX;SPSB2;ZNF526;EEF1E1;ADM;NOCT;HINT2;SLC31A2;IMP3;TMED1;LRRTM4;MIR210HG;RPLP0;PLP2
29,prerank,upregulated_genes,0.7330786909251363,1.4877784061208839,0.003009027081243731,0.004004004004004004,0.006,67/335,6.96%,PDZRN4;SNTB1;SHANK2;ADGRB1;CELF4;TMEM132E;GSG1L;CACNA1A;PTPRN2;AFAP1L2;GRM7;NELL2;LRP1B;RORA;LINC00922;CPA6;GPC3;IL2RB;SPAM1;SLC30A8;IQSEC3;SNX31;CYS1;LRRN2;ZPLD1;DRD3;ZNF730;LINC00578;MXRA5;MIR3681HG;LINC00877;CTNNA2;COL22A1;DNAH8;ADAMTS14;PPP2R2B;FMN2;PRMT8;CRB1;ADAM18;PRKCB;FLRT2;ZNF423;ADGRL3;MID1;TMEM236;TNNT1;UNC80;HPX;NRXN3;HMCN1;CLSTN2;LINC00968;ABCC4;P2RY8;MCF2L2;SRCIN1;TMEM72;PAX5;GABRG3;PON3;MAP2;FNDC1;ANKS1B;OGDHL;ANKRD33B;COLQ
31,prerank,upregulated_genes,0.7890234274246861,1.453875747677809,0.0,0.0,0.0,53/335,7.06%,ADCY10;CACNA1S;DAZL;HRH4;ATP1A4;SNX31;CHRNE;KLRD1;ERICH3;CRB1;LINC00609;TTC29;SPAM1;PRMT8;SYTL2;SLC16A9;LINC01588;PTCHD4;PRKCB;FLRT2;EXT1;HYAL4;COLQ;RYR1;ATRNL1;ADGRL3;AVIL;KCNC4;ARHGAP6;STRADA;RHOH;DNAH12;DEF6;TG;ABCC4;ANKDD1B;TXK;HMCN1;TNFRSF8;HPX;ADAMTSL1;TMEM72;FAT3;C5AR1;IL2RB;OGDHL;SLC43A2;SPATA6L;ROBO2;KCND2;ARHGAP11A;ANKRD33B;ALCAM
35,prerank,upregulated_genes,0.8457796292062705,1.2047887626587606,0.002,0.004,0.004,78/335,6.90%,FSTL4;CPA6;LINC01524;LINC00609;UNC13C;GRM3;GABRG3;MIR3681HG;HRH4;CCDC88C;DAZL;CA10;HORMAD2;ELAVL4;PTPRN2;TG;MYH15;SHANK2;LINC01500;PROM1;ADAMTS18;RORA;MIR4300HG;DMC1;KCNH5;KCND2;CTNNA2;GLDC;MYO15A;LRP1B;ERICH3;DNAH8;LINC01588;SNX31;LRRN2;NRXN3;ZPLD1;PTCHD4;ATRNL1;PWRN1;SGCZ;DCC;PPP2R2B;TENM1;SPATA16;MDGA2;ADAMTSL1;CNKSR2;SPATA6L;PHF21B;LINC00968;ANKRD33B;ZFR2;ADGRL3;TWIST1;CDH18;KCNT2;WNT9A;TIAM1;NKAIN3;STRADA;CRAT37;C5AR1;EYS;SLC8A3;HS3ST4;TXK;ABCC4;CNTN4;FAT3;MID1;FLRT2;EXT1;ANKS1B;NELL2;TNFRSF8;HPX;CLRN1-AS1
37,prerank,upregulated_genes,0.7932651230459634,1.4550590654716915,0.0,0.0,0.0,62/335,6.74%,GNLY;TNR;DAZL;DNAH12;LINC01478;SHANK2;GLIS1;LINC00922;LINC00877;DAPL1;ZNF385D;PRMT8;MDGA2;DLGAP1;TEX41;BACH2;MIR4300HG;CCDC60;IQSEC3;SLC30A8;PTCHD4;SLC45A2;SPAM1;CTNNA2;SRCIN1;UMODL1;TXK;LINC00578;ADAMTSL1;MIR3681HG;UNC13A;NRXN3;LRP1B;ZPLD1;COL22A1;RORA;KCNH7;ADAM18;SNX31;ADGRL3;HRH4;TRPC3;CYP4A22-AS1;RGS20;RELN;SKAP1;CRAT37;COLQ;PRRX2;KCNQ5;LINC01500;CLSTN2;SPATA16;ANKRD33B;ALCAM;EYS;GPC3;KSR2;P3H2;FMN2;LINC01258;STRADA
37,prerank,downregulated_genes,-0.43400742703969764,-1.0,1.0,0.0,,171/366,17.81%,RPL10;GAPDH;COX5A;ACTC1;HSPB7;RPLP0;SLC25A4;NDUFB11;CKM;SMDT1;MDH2;TMSB10;PFN1;ALDOA;HINT1;PRDX6;KRT8;LDHA;PRDX5;SSR3;PGAM2;FIS1;PEBP1;EIF4EBP1;PSMB6;RNF5;TUBB;APOBEC2;RABAC1;PRDX1;IFITM3;CTSD;APRT;MIEN1;HCFC1R1;TUBA1B;CST3;HSD17B10;MGST1;TSPO;TUBB4B;IFITM2;S100A4;TRAPPC1;CISD3;DDT;SNHG8;GTF3C6;ARPC1B;MRPL34;MRPL49;IDH2;TESC;TIMP4;ANAPC15;CHPF;MRPL11;ZNF425;ARL4D;IGFBP4;G0S2;TMED1;CCND3;ARF3;CDK2AP2;CYP4B1;ACOT2;RAB5C;PLP2;RNASEH2C;PARS2;ARMT1;SLC39A1;FANCF;DCUN1D3;IL17RD;FABP5;LAPTM4A;GPX3;SLC31A2;GPX1;BMP7;ZNF816;IGFBP6;ARL2;CD163;SMIM1;PPP1R14A;TXNDC17;MOG;EEF1E1;HINT2;MLPH;TMEM220;MTA1;SEPHS2;DNAJB9;SNAPC2;FCN3;HMGB3;IFI27;SLC52A2;GCHFR;GPD1;MTHFD2;PLIN2;VKORC1;PIM3;SHISA4;CYB561D2;CHAC2;DDIT4;CA14;FAM83B;NFYC-AS1;SMIM15;ZNF830;PRIMA1;BCL10;LINC00964;GALK1;FGF7;MIR210HG;MID1IP1;SREBF1;GFER;ZNF682;ZNF703;STC2;SPARCL1;ADRB2;NPTX2;PRR4;S100A11;IMP3;PUSL1;TMEM115;FLJ20021;SCO2;SLC35A2;SYT13;RIIAD1;CDCA2;RASD1;FBXO6;YDJC;EDNRB;SYS1;B4GAT1;TKTL1;LRRN3;LAMB3;MIF4GD;RGS9BP;HOOK1;HSD17B7;PCDHB4;ZNF10;MAFB;TAGLN2;LINC01003;TAS1R1;ZNF468;HSPA5;PHACTR3;ZNF526;OPN4;KBTBD13;TWF2;PIFO;C1GALT1C1
38,prerank,upregulated_genes,0.8510811455173937,1.2408158081368093,0.001,0.001,0.001,55/335,6.63%,SGCZ;PLPPR5;DLGAP1;NRG1;CCDC60;CTNNA2;MIR3681HG;NELL2;FLRT2;LINC00670;ALCAM;KCND2;CACNA1S;PWRN1;GALNT3;SHANK2;STAT4;LINC00937;CACNA1A;CNTN4;KCNH7;ARHGAP6;SNTB1;TNR;ADAMTSL1;ANKS1B;MED12L;ANKRD33B;ZBBX;SNCA;PARD6G;TEX41;EXT1;KCNMB4;TENM1;PPP2R2B;ADGRL3;SPATA16;EYS;CDH18;THSD7A;PAFAH2;PTCHD4;LINC01588;CRB1;CLSTN2;COL12A1;OGDHL;MDGA2;AMPH;ASPM;BACH2;FARP1;CUX2;DIAPH3
39,prerank,downregulated_genes,0.6929288025980993,1.330130029417368,0.001,0.008,0.008,76/366,8.78%,SERPING1;S100A10;PYCARD;ARL4D;CLCF1;RASD1;TNK1;DCN;LAD1;ZNF503;ZNF526;VKORC1;SNAI3;IFITM3;FANCF;S100A11;IFITM2;TMSB10;ZNF830;FIS1;FABP5;SLC52A2;SMIM15;SPSB2;KRT8;CNPY2;LAPTM4A;TRAPPC1;FICD;PFN1;ZNF10;RPLP0;TUBB;HOOK1;RAB5C;RPL10;PIM3;SELENBP1;ZNF703;APRT;SMTNL2;DCUN1D3;PLP2;SNHG8;KIAA0040;CTSL;GPX1;CYB561A3;LDHA;MGST1;DUSP23;PSMB6;HSPA5;CHPF;CTSD;SMIM1;HINT1;RABAC1;PLIN2;ART5;NSG1;EEF1E1;FGF7;YDJC;DNAJC25;ARL2;ZNF28;INO80C;SEPHS2;TUBA1B;TINF2;TMEM60;TUBB2A;TWF2;AP5S1;ZKSCAN4
39,prerank,upregulated_genes,0.6475522361444175,1.2404839016914306,0.036,0.046,0.084,24/335,4.72%,PLPP4;LRRN2;STK31;PRKCB;TIAM1;TTC29;CACNA1A;C5AR1;SLC16A9;LRAT;PTPRN2;CLSTN2;ATRNL1;NRXN3;KCND2;DIAPH3;PREX2;HMGA2;TRIM59;NRXN2;PROM1;IL2RB;HORMAD2;MAP2
40,prerank,upregulated_genes,0.745485504643694,1.2881819414590514,0.003,0.007000000000000001,0.007,79/335,11.15%,RGS7;UNC13C;DCC;LRP1B;NPFFR2;LINC01500;MEGF10;CACNA1A;NRG1;NRXN3;PROM1;PHF21B;NRXN2;HORMAD2;ADAMTSL1;FLRT2;CCDC144NL;SRCIN1;EYS;CDH18;GRM7;LINC00922;NTRK2;BACH2;HMCN1;ZNF385D;CUX2;LINC01588;TRPC3;PTCHD4;GLDC;MED12L;UNC13A;SHANK2;MCF2L2;TNNT1;SLC30A8;DAPL1;MID1;PTPRO;SELPLG;STRADA;RORA;THSD7A;DIAPH3;ANKS1B;COL12A1;TG;DLGAP1;TNR;GRIK4;P3H2;FMN2;CPA6;GRIN2B;ROBO2;SPATA6L;KCNH7;KCNMB4;PHLDA1;SPAM1;MSH4;SPATA16;TRIM59;PPP2R2B;MAP2;MROH2B;ALCAM;FAT3;TEX41;ZNF804B;ZAR1L;BRIP1;DRD3;SLC52A1;TIAM1;PLCE1-AS1;IQSEC3;SLC45A2
41,prerank,upregulated_genes,0.870948043636371,1.431737674906301,0.0,0.0,0.0,42/335,4.06%,NPFFR2;NLRP7;LINC01500;LINC01393;ADAM18;KCNH5;ZAR1L;LINC00609;DIAPH3;SLC30A8;PTPRN2;SNX31;NRK;MYH15;TG;MID1;RELN;MDGA2;ADAMTSL1;SPATA6L;HYAL4;EXT1;BRCA2;TXK;ARHGAP6;TENM1;CNKSR2;FLRT2;NRG1;TRPC3;RGS20;GRIA4;SPAM1;LINC00922;AMPH;ARSJ;ADGRL3;PLS3-AS1;ABCC4;LINC01588;LINC00578;SNCA
42,prerank,upregulated_genes,0.8314968482252257,1.3375868046036203,0.0,0.0,0.0,38/335,5.65%,PTPRO;GRIA2;PRKCB;C1QTNF7;NETO2;PRRX2;ADGRB1;NRK;EGR2;PIEZO2;CCDC88C;FNDC1;PTPRN2;ZPLD1;HMGA2;GPC3;DLGAP1;BACH2;CNKSR2;LRP1B;ZNF423;HS3ST5;STAT4;NOX4;KCNT2;GPR173;PHLDA1;SPOCK1;PLEKHH2;SCG5;MYO15A;LEPR;RAB3C;P3H2;LINC00877;RORA;PRMT8;NDST4
42,prerank,downregulated_genes,0.7654005682735132,1.2324705782510006,0.026,0.031,0.06,82/366,8.45%,DCN;CD248;S100A11;IGFBP6;TMSB10;TAGLN2;IFITM3;IFITM2;IFI27;LRRN3;S1PR3;SERPING1;HSPA5;FLJ20021;PLTP;G0S2;ITGA11;CYB561D2;CST3;TSPO;ARPC1B;MAFB;VKORC1;SLC35A2;SMIM15;TXNDC17;MTHFD2;TUBB;SNAPC2;TUBB2A;PFN1;CHPF;SELENBP1;RPL10;SLC39A1;LAPTM4A;SEPHS2;TSKU;TUBA1B;GAS2L1;TWF2;RABAC1;FABP5;DUSP23;RPLP0;ZNF503;CCND3;DCAF11;MTA1;SHISA4;SERPINF1;LDHA;ARMT1;HMOX2;MRPL11;DNAJB9;RAB5C;LINC00649;CDK2AP2;TUBA3E;SCD;SLC52A2;TINF2;CTSL;PRDX6;GTF3C6;CNPY2;NPTX2;CTSD;FAM83B;MLX;TSPYL2;HSD17B10;HSD17B7;PSMB6;GFER;AZGP1;IMP3;APRT;ALDOA;PPP1R14A;TRAPPC1
