Program_ID,Gene_set,Term,Overlap,P-value,Adjusted P-value,Odds Ratio,Combined Score,Genes
15,gs_ind_0,downregulated_genes,76/2741,3.0138832126614325e-13,9.041649637984298e-13,5.181464005887191,149.38355996462857,LMAN1;HSD3B7;ELP5;ICAM2;YIPF5;ATP6V0B;CAMLG;SPARCL1;MSMO1;CST3;PRELID1;PRDX1;MVD;YIPF2;DAD1;FARSA;APOE;SERF2;RASSF1;CBR3;LRRC73;CREB3;LINC00921;HMGCS1;PTRH2;CNPY2;SSR4;CFD;EDF1;RGS9BP;SEC61B;TMEM198;SAR1B;SRPRA;GMPPB;CSNK2B;YIF1A;PRDX5;TMEM208;FTL;DDIT3;RABAC1;SPSB3;CYB561D2;IP6K3;MTHFD2;NOL7;TMEM52;FIS1;DERL1;AURKAIP1;MLF2;ALG3;PCYT2;SCAMP3;SYP;MRPL55;TCTA;SLC1A5;ZNF841;PCK2;EHD2;PSMD13;SCD;AIF1;GPT;CUTA;MON1B;FLJ20021;NAPA;RNF187;SEC13;STC2;SEPHS2;ARFIP2;NEU1
16,gs_ind_0,upregulated_genes,54/3539,0.003676513554662432,0.011029540663987297,1.9785256527874617,11.091200069982207,ATP1A4;GRM3;SEL1L2;PIEZO2;MIR4300HG;CRK;LINC00871;CACNB4;ICA1L;ACADL;SERTAD2;MUC13;LINC00609;RXFP1;FMNL1;STAB2;SPTAN1;SHC3;GPR158;AOAH;MOBP;TPST1;SPNS2;HORMAD2;BTLA;UNC13A;SEZ6L;UNC13C;SELPLG;NEURL1B;SPTBN1;PLPP4;CTNNA2;LINC00922;CELF4;HTR7;ADAM33;M1AP;RHOH;DMBT1;MAP2;TACR3;SLC43A2;RAB31;LINC00536;NRXN2;ATP8B4;HMCN2;COL6A6;FSTL4;HCRTR2;FMNL3;SLC35G1;PBX4
18,gs_ind_0,upregulated_genes,49/3539,1.3257138009480075e-07,3.977141402844023e-07,5.9681663416085415,94.5127452952437,CNTNAP5;P2RY12;HAVCR1;BDNF;SPNS3;XAF1;ARL13A;SLC16A9;SRD5A2;IMPG1;ADGRG5;DPP10;ADGRB1;RXFP1;GLRA2;DAW1;EGR2;HECW1;LINC00968;PLCD4;CCDC26;PDZRN4;SPAM1;AGBL1;CLC;TRAPPC3L;UNC13C;DCC;LRRC4C;LINC00498;SLC14A2;TRPC6;CYP4A22-AS1;LINC01358;M1AP;ISL2;NKAIN1;EML6;BANK1;MIR3681HG;L1TD1;FSTL4;AFAP1L2;CDH18;RIMS1;RIMS2;SLC39A12;SLC5A11;LINC01258
19,gs_ind_0,downregulated_genes,104/2741,1.2903853899467582e-18,3.871156169840275e-18,5.685188122642422,234.18194247464146,DUSP13;ASAH1;ZNF511;ATP6V0B;MRPS15;TRMT6;FARSA;CCT5;MRPL49;TMED9;CCDC86;PFN1;COX7A2;BBIP1;PLEKHJ1;LINC00649;PSMB6;MRPL54;URM1;FTL;ANAPC13;S100A11;NOL7;MRPL21;EMC6;EMC7;ZFAS1;RBM42;GAPDH;MRPL47;RNF7;MYDGF;SURF2;MRFAP1;MIR22HG;MRPS18B;PDCD5;SAP18;SNAPC2;GSTP1;UQCRH;SPCS1;EPHX1;HINT1;CENPV;FTH1;LRRC59;TRIAP1;MPDU1;GADD45GIP1;CLIC1;SF3B2;ADRM1;STRAP;TMEM14C;NTMT1;PRDX1;EMG1;PSMD6;STOML2;BNIP3;DYNLL1;ENO1;RPS19BP1;NDUFB10;EIF2S1;CSRP3;COPS6;EIF1;DDIT3;TMEM59;PITHD1;RPL8;RNASEK;CNBP;GPX1;LDHA;COPS5;NFKBIB;MRPL27;ALDOA;SOD1;NDUFA6;BORCS7;TIMM21;RRM2B;PFDN6;EDF1;SEC61B;RPS27A;EIF1B;CSNK2B;VAMP5;CYCS;MLF2;CD63;EIF3D;SLC25A4;COX17;PSMA3;RNF114;FAM136A;COX6A1;CCT7
20,gs_ind_0,upregulated_genes,54/3539,9.276343432181675e-12,2.7829030296545027e-11,17.134155788265673,435.2684462170422,PTPRT;CLRN1-AS1;LINC00871;ARL13A;SRD5A2;SLC12A8;TRPM2;ADGRG5;LINC00609;PHEX;LINC00390;SLC8A3;ZNF831;CLDN4;ZPLD1;GRM5;KLHL29;GPR158;RTN1;ST18;TM4SF1-AS1;LINC00877;UNC13A;DCC;LINC01500;SHANK2;CHODL;TRPC6;RBFOX3;CTNNA2;CYP4A22-AS1;NPPA;MEF2C-AS1;LINC01358;CFAP47;OR9Q1;PRKG2;AFF2;SLC6A6;RGSL1;DGKI;ADGB;SHROOM4;GRIA2;EML6;SCUBE1;S100Z;NRCAM;KIF5A;NLRP14;HS3ST4;DLGAP1;CNTNAP2;LINC00376
21,gs_ind_0,upregulated_genes,48/3539,6.841280316805274e-06,2.0523840950415823e-05,3.995455127866925,47.5160925981794,SNX31;SARM1;DOK5;MSH4;LINC00871;DNM3;APTX;NPHP3-AS1;NTRK2;LINC00390;RXFP1;LINC00504;CLDN4;DRAIC;SHC3;CNR2;GPR158;EPG5;SPAM1;MOBP;SERPINC1;SLC6A17;SLC39A12;USP6;SNAP25-AS1;C5;CERS3;MPP4;NEB;LAT2;ALOX12-AS1;DNAJC9;IFI44;OR9Q1;ARHGDIG;MKLN1;DNAH12;NEK5;GSG1L;ATP8B4;PTH2R;NUP210L;BAALC;RIMS2;PALD1;MYO15A;GSTO2;RCVRN
22,gs_ind_0,upregulated_genes,59/3539,3.981835935802889e-11,1.1945507807408667e-10,10.399607336110712,249.0362044021935,EFCAB8;RNF217-AS1;HIVEP1;CSMD2;SAMD12-AS1;XAF1;ATP10A;ROBO1;PLEKHD1;FTO;MIR99AHG;DLC1;DPP10;LINC00504;DAW1;LINC01266;STAB2;MAGI3;ZNF804B;MLLT3;TRPC5;ADCY8;MOBP;LINC01098;DOCK4;LINC01010;PTPRN2;LGR4;PPP2R2B;CLSTN2;HPX;SCGB3A2;KALRN;MAGI1;SETBP1;NXPH2;MTHFD1L;TEX29;PROM1;MDGA2;RERGL;MEF2C-AS1;CD247;CNBD1;PRC1-AS1;GLIPR1L2;GABRB1;ANK3;TMCC3;SCUBE1;ROBO2;GPR39;CFAP221;SHROOM3;MYRFL;GRM5;NLGN4Y;CD163L1;LINC01122
25,gs_ind_0,upregulated_genes,53/3539,2.6785471833888964e-07,8.03564155016669e-07,4.9347398790291965,74.6765357603034,TPTE2;NRG1;PAX5;CACNB4;C9;SRGAP2B;TRPM2;ADGRB1;TGM7;DRAIC;ADAM18;RTN1;HORMAD2;CDC14A;UNC13A;PLCZ1;TNIP3;DCC;LINC01500;USP6;ALCAM;CTNNAL1;SHANK2;ADGRV1;ANO2;GLDN;KSR2;LRP1B;RBFOX3;CELF4;SLC14A2;PROM1;NRK;MYO3B;CUBN;EYS;BEGAIN;MAP7;DMBT1;CASC20;CHD5;NKAIN1;EFCAB3;FHDC1;ATP8B4;PLPPR5;RUNX1;TEKT5;DIO2-AS1;LINC00578;CNTN4;PCDH15;CA8
26,gs_ind_0,downregulated_genes,126/2741,4.3108450353504905e-32,1.2932535106051473e-31,12.634146859533974,912.4581621963462,CITED2;DUSP13;HSD3B7;ATP6V0B;NIP7;PFN1;SAT1;PLEKHF1;PSMD3;KLF10;EIF2B4;RTCB;PSMB6;PDCD2;FTL;S100A11;NOL7;EMC6;GLRX2;THUMPD3-AS1;ZFAS1;DCTN2;RBM42;IL6R;SNRPA1;PIM3;LMAN1;RNF7;COPS3;CCT7;SURF2;DGUOK;MRFAP1;MIR22HG;PEA15;EIF2A;TAGLN2;MRPS18B;CEBPG;BRAP;EIF6;SAP18;TSSC4;MYL12B;GSTP1;MED10;EIF5A;SCAMP3;CENPV;SAC3D1;DNAJC9-AS1;UBC;BTF3;RPL27;DPH2;NPTX2;TRIAP1;PSMD12;CLCF1;ADRM1;STRAP;P2RY1;TMEM14C;RAE1;NTMT1;TRMT10A;PSMD6;ADRB1;SNHG12;ENO1;ATP6V1G1;EIF2S1;CSRP3;EIF2B2;EIF1;YDJC;DDIT3;SNHG8;PITHD1;MRPS18C;RPL8;MRPS30;RNASEK;CNBP;GPX1;SLC1A5;SRSF8;GLO1;YBX1;HSP90AB1;ALDOA;FABP5;DDX24;PSMA7;XBP1;SHISA3;BAIAP2L1;THAP1;RNPS1;RNF181;TIMM21;CHORDC1;SNHG15;GPN3;PFDN6;EDF1;RPS27A;GNB2;CSNK2B;MITD1;ZNF576;PRR13;MLF2;CD63;ALG5;EIF3D;EIF3I;TRIM47;BNIP1;VIM;RNF114;FAM136A;CEP85L;DCUN1D5;SLC39A1;CCNG1
27,gs_ind_0,downregulated_genes,62/2741,0.016291015529247707,0.04887304658774312,1.5200649444641123,6.258322492389162,TOR4A;ANGPTL2;PGLS;MCTP2;ITM2B;MYDGF;ZNF843;B2M;TMX4;TMEM37;TAGLN2;QSOX1;PLTP;PPIB;TMED9;PFN1;IFITM2;PYCARD;SAT1;IGSF8;TMSB10;SSR4;CD248;MYL12B;ITGA11;GSTP1;IFITM3;VKORC1;CFL1;RPL12;S100A10;FKBP7;DCN;S100A11;MTHFD2;RCN2;LGALS3BP;TWF2;CD63;OSTC;ARL4D;TMEM14A;IFI27;TPM2;ETS1;PDIA3;VIM;IL13RA1;CALR;PPFIBP1;EHD2;CYBA;HLA-C;TUBB;VASN;ACTB;SH3BGRL3;CD99;MYL6;PPP1R14A;ITM2C;CHPF
29,gs_ind_0,upregulated_genes,71/3539,8.914830078891903e-15,2.674449023667571e-14,16.129059494635392,521.7921747434399,UNC5C;CPA6;CEACAM1;GRM7;CCDC62;ZNF19;CACNA1A;MAMDC2-AS1;COL8A1;COL21A1;SRD5A2;CLEC17A;SLC37A1;TRPM2;PLEKHD1;RXFP2;CYSLTR1;DLEU7;DENND6A-AS1;ZNF536;ADGRB1;FAM234B;TMEM132E;DLGAP1-AS2;DAW1;VWDE;LYPD8;FAM182B;SLC30A8;HECW1;FCRL5;CCDC26;GPR158;NELL2;TFEC;SPAM1;TIMD4;PDZRN4;PTPRN2;SNTB1;DNAH5;PLCZ1;PKP1;SHANK2;ANO2;LINC01581;LRRC4C;LRP1B;PLGLB2;LINC00922;CELF4;NPAS3;ST6GAL2;ATF7IP2;RORA;SLC12A1;WNT2B;CNTNAP2;GSG1L;KIF6;NSMCE2;L1TD1;SHCBP1;CCR3;PTH2R;NUP210L;AFAP1L2;IL2RB;HHAT;RASGRF2;GPC3
30,gs_ind_0,downregulated_genes,49/2741,0.00046929901426696457,0.0014078970428008939,2.1877437325905293,16.767459610360035,HSP90AB1;DUSP13;BRF2;GAPDH;ASAH1;PSMA7;CTSD;PSMB2;CD276;SOD1;TAF7;CD55;PRDX1;MAP1A;ZNF774;ABHD4;PSMB3;ADM;PSMD8;DUSP1;PSMC2;TUBA4A;CSRP3;BLVRB;PSMB6;PSMB1;FTL;DDIT3;LRRC8E;PSMB5;PSMC3;GPX3;LOXL1;VIM;UBC;DNTTIP2;TTC1;SLC1A5;PSMA3;PSMD13;KIAA1143;MPDU1;ACTB;PSMD12;IL6R;CLIC1;CRYAB;PIGH;NEU1
31,gs_ind_0,upregulated_genes,77/3539,3.663574783611704e-12,1.0990724350835112e-11,7.198003822467615,189.54202393616896,ADCY10;USP33;RNF217-AS1;POLN;TTC29;PRMT8;LINC00609;FAM193A;ZSWIM6;ALDH8A1;TTC7B;PYY;SYTL2;DAZL;KDM2A;ERICH3;CCR3;TTC4;CRB1;PACS1;LINC01588;OBSCN;ATP1A4;PPP6R3;CD3G;STK38L;SLC16A9;BTBD9;MIR34AHG;ATP8A2;C6;C2CD3;MYBPHL;FRRS1L;CACNA1S;CADM1;AMY2B;MYRFL;HRH4;TNNI3K;PLEKHD1;ZCWPW2;SPAM1;RNF38;TBCEL;SOX6;AZIN2;B3GALNT2;SRGAP2-AS1;CD247;CHRNE;ANO1;BMPR1B;COL6A6;RCVRN;MARK1;SNX31;TINCR;SLFNL1;RGL1;DRAIC;SHC3;CCDC168;SLC6A17;N4BP2L1;ARL13B;PCSK7;CHODL;TMEM135;ESYT3;STK33;DNAJC9;GALNT14;USP53;KLRD1;PRDM6;FNBP1
32,gs_ind_0,downregulated_genes,67/2741,5.090936462945496e-06,1.5272809388836487e-05,2.4914884709265124,30.36638297708116,MIER1;DUSP13;DAZAP2;MORF4L2-AS1;GMFB;CHMP2B;HSPA5;LAMTOR3;ZNF84;CTSD;ATP6V0B;ZBTB39;LAMP1;PSMA7;DHX37;EIF1AD;LINC00482;TSC22D1;SDC4;TMEM38B;RNPS1;CCT6A;PIDD1;DDIT4;DDX39A;BRAP;ARF4;ATP6V1G1;ADM;ZNF595;M6PR;SNX2;LRPAP1;PAK1IP1;DNAJC25;STC2;ZNF468;FAM53B-AS1;FTL;ZNF195;DDIT3;SNHG8;MT1E;NOCT;IP6K3;S100A11;NINJ1;TSKU;HEXA;GPX3;CWC25;MCOLN1;VIM;UBC;DNTTIP2;FTH1;GPX1;ZNF425;TRIAP1;ACTB;PLIN2;SF3B2;PTMA;ATP6AP1;SEPHS2;CEP85L;NEU1
34,gs_ind_0,downregulated_genes,87/2741,1.9388939325997323e-12,5.816681797799197e-12,4.061375420091007,109.53084155134057,MMADHC;LAMTOR3;PSMB2;MAX;CD55;EIF4A3;PRELID1;HERPUD1;SAT1;APOD;PSMC2;PSMB6;URM1;FTL;ZNF222;LRRC8E;SHC1;PSMB5;STEAP1;GPX3;ZFAS1;NEU1;ZBTB43;MYDGF;MED31;CTSD;SMPD2;MSMO1;SAP18;ARF4;PSMB3;ELOVL1;GSTP1;MED10;GPATCH3;MAP1LC3B;TMEM208;ZFAND2A;ALG3;ZNF593;PNO1;UBC;DNTTIP2;DPH2;PSMD12;CRYAB;ADRM1;RABGGTB;GAR1;SRSF2;TRMT112;RAE1;DDX39A;FBXO6;ATP6V1G1;PTRH2;PSMD8;GNL2;DDA1;DNAJB9;EIF1;KLHL21;DDIT3;SNHG8;PITHD1;PSMC3;SLC1A5;PSMD13;ARFIP2;HSP90AB1;HSPA5;PSMA7;SOD1;MVD;SNHG19;PFDN6;HMGCS1;ARMCX1;BLVRB;PSMB1;UBB;TIMP4;PSMD7;TTC1;PSMA3;TAF13;EIF3I
35,gs_ind_0,upregulated_genes,53/3539,1.598716733250883e-11,4.796150199752649e-11,16.81494335293274,418.00662423981856,GRM3;SEL1L2;NELL1;CPA6;FLJ40288;IGFN1;PCSK2;ELAVL4;XAF1;PTCSC3;AK5;ATP10A;CCDC178;PLEKHD1;CCDC88C;ARHGAP15;DPP10;LINC00609;GABRG3;LINC01266;CCDC26;AGBL1;HORMAD2;PTPRN2;FLG-AS1;UNC13C;HSD17B6;PLCZ1;ADTRP;LINC01524;LINC00519;DAZL;CA10;CFAP47;TACR3;TP63;LINC00607;TMPRSS15;PIK3C2G;BANK1;LINC01594;MIR3681HG;CYP19A1;LINC00290;TRPM1;CASC15;TG;FSTL4;SHISA6;ESR1;ANXA10;LINC00639;HRH4
